cell id,"""apical"" branch points","""apical"" height","""apical"" log1p number of outer bifurcations","""apical"" mean bifurcation distance","""apical"" robust height","""apical"" robust width","""apical"" std bifurcation distance","""apical"" total length","""apical"" width",EMD axon dendrite,Log1p fraction of axon above dendrite,Log1p fraction of axon below dendrite,Log1p fraction of dendrite above axon,axon above soma,axon bifurcation standard deviation,axon branch points,axon first bifurcation moment,axon height,axon log min tortuosity,axon max Euclidean dist,axon max branch order,axon max path distance to soma,axon max segment length,axon mean neurite radius,axon min branch angle,axon robust height,axon robust width,axon tips,axon total length,axon width,axon x-bias,axon z-bias,dendrite above soma,dendrite bifurcation standard deviation,dendrite branch points,dendrite first bifurcation moment,dendrite height,dendrite log max tortuosity,dendrite log median tortuosity,dendrite log min tortuosity,dendrite max Euclidean dist,dendrite max branch order,dendrite max path distance to soma,dendrite max segment length,dendrite mean neurite radius,dendrite median path angle,dendrite min branch angle,dendrite robust height,dendrite robust width,dendrite tips,dendrite total length,dendrite width,dendrite x-bias,dendrite z-bias,mean initial segment radius,normalized depth,soma radius,stems,stems exiting down,stems exiting to the sides,stems exiting up,normalized layer,cell class
20191106_sample_5,,,,,,,,,,0.049994605,0,0.000596742,0,0.384217438,20.4617424,93,-6.474301075,138.96,0.001485446,275.9836334,17,631.3833175,286.1735431,0.04128866,8.310657661,97.9575,378.9825,101,11941.98635,517.68,29.58,-46.36,0.387818844,12.57497126,12,-10.0225,96.34,0.987196388,0.277064817,0.087311347,108.0626082,4,139.784585,109.8819381,0.486290323,,,89.276,103.774,20,1005.179543,122.44,52.38,-36.2,0.255,0.035060738,7.665835969,7,0.428571429,0.285714286,0.285714286,1,inh
20190204_sample_21,,,,,,,,,,0.137121391,0.004631819,0.005791425,0,0.894788673,36.88521587,229,59.80480349,439.56,0,266.127886,43,1047.745689,324.7022891,0.051713666,9.013541758,213.9635,332.976,232,15532.1802,502.66,3.04,-54.44,0.699550693,31.38308316,68,23.00823529,285.8,1.009399813,0.209819075,0,279.1099957,11,555.057456,241.3918948,0.119236111,,,183.49525,316.0705,77,5932.047924,378.99,154.27,-2.4,0.48,0.422459698,15.38321239,10,0.3,0.4,0.3,5,inh
20190910_sample_1,,,,,,,,,,0.402332791,0,0,0,0.667427215,20.6239006,80,10.340375,138.77,0.001585308,298.0972029,19,1083.558783,264.4272911,0.040368098,1.528557163,106.11,355.08025,83,7500.822784,503.24,19.1,2.99,0.522023112,27.5935431,31,3.702903226,254.34,0.919936952,0.310096092,0.038187335,195.0155248,6,269.3792445,253.3028822,0.15,,,181.10625,160.155,35,3627.852483,199.12,24.6,-98.3,0.295,0.045786042,8.062826687,5,0.4,0.2,0.4,1,inh
20200225_sample_5,,,,,,,,,,0.457565476,0,0.076142577,0,0.143468951,39.91766741,56,-43.45553571,319.48,0.018760292,236.019624,14,613.9282134,239.3423162,0.047807018,17.1410877,215.926,263.128,58,5622.727053,364.12,98,-124.98,0.550694444,17.83660745,11,9.412727273,215.23,0.65076862,0.198216905,0.060594397,233.7147041,4,292.0888766,227.992175,0.4348,,,184.12125,349.05475,15,2156.598613,409.47,33.61,-0.05,0.33,0.101376623,10.84015971,5,0,0.8,0.2,3-Feb,inh
20190501_sample_1,,,,,,,,,,0.287851662,0,0.074561735,0,0.525920186,70.58291252,58,-11.28982759,323.42,0.004357708,214.6258899,20,703.7895434,229.381102,0.035,21.99006599,268.5515,159.8985,59,4165.166453,212.63,79.63,-97.42,0.554513889,37.29485168,13,-6.496153846,192.84,0.451078037,0.173268444,0.03677782,127.0080387,5,161.2625914,88.08886231,0.366481481,,,183.2515,120.2285,15,904.9427657,131.14,19.16,2.64,0.035,0.114293398,9.316556302,3,0.666666667,0,0.333333333,3-Feb,inh
20180820_sample_5,,,,,,,,,,0.823465986,0.482624364,0,0,0.920034028,59.21378158,63,102.9569841,301.12,0.019960303,253.060966,10,586.1849444,283.7424913,0.03665493,0.025469579,228.404,224.1695,79,10121.1259,336.65,26.01,131.1,0.627733333,9.371439857,10,3.915,149.98,0.846749885,0.258890854,0.061040978,96.49646263,4,139.614536,105.94149,0.425434783,,,104.378,123.258,14,1092.204222,157.18,27.64,9.3,0.035,0.17041904,8.87977446,5,0.4,0.4,0.2,3-Feb,inh
20180904_sample_3,,,,,,,,,,0.242316361,0.010470735,0,0,0.749224454,41.45828708,274,33.60846715,316.72,0,330.9153362,27,1082.957288,255.8716305,0.041905188,10.44225025,183.178,332.282,285,19892.04794,470.14,141.74,48.56,0.521292859,42.0329492,16,12.4675,282.67,0.430322677,0.207986302,0.08920545,177.8360689,6,238.1564015,213.2261819,0.685897436,,,231.402,215.792,24,2274.237806,299.08,21.6,-6.45,0.48,0.341327756,9.023344621,8,0.5,0.25,0.25,5,inh
20190131_sample_1,,,,,,,,,,0.601903361,0.413356464,0.020120327,0,0.80723176,198.997067,83,215.5974699,1098.83,0.03113604,583.4583818,23,1220.55697,605.593363,0.057029412,5.807307928,887.0175,355.7875,87,16637.88469,525.34,105.36,16.85,0.412327847,102.3461922,19,-36.88684211,504.2,0.862117652,0.289028468,0.004798662,370.6911558,5,577.3953856,330.816533,0.630365854,,,427.275,254.407,23,3586.017583,299.64,132.76,-229.02,0.33,0.414207591,11.29376469,5,0,0.8,0.2,5,inh
20180830_sample_1,,,,,,,,,,0.369802624,0.059909036,0,0,0.586441803,53.45557866,254,8.211023622,411.33,0,294.5337395,38,998.3342868,240.2165957,0.050087891,7.191160939,294.20275,259.4395,258,20541.81098,491.06,82.94,103.57,0.275135461,7.860155674,6,-10.35166667,166.09,1.19908864,0.290698181,0.055944636,105.7410374,3,138.898364,110.2033202,0.361785714,,,145.42025,105.166,9,684.4985965,121.03,5.81,-37.47,0.255,0.342841545,9.374982214,4,0.25,0.25,0.5,5,inh
20190910_sample_6,,,,,,,,,,0.454063715,0.008923215,0.05702301,0,0.33855412,76.72600893,110,-20.62327273,603.07,0,626.4761489,30,2152.249566,477.7214714,0.071747788,7.793645648,347.539,583.4125,116,20830.09725,832.92,401.18,-52.93,0.57218368,12.12735734,10,-3.132,260.28,0.638633941,0.156854703,0.031012029,218.4815793,5,245.3479239,241.59577,0.374166667,,,223.454,300.604,15,1719.397765,364.14,68.66,63.88,0.295,0.854201284,10.25834519,6,0.333333333,0.5,0.166666667,6,inh
20180925_sample_9,,,,,,,,,,0.64432571,0.422343004,0,0,0.917491498,59.64884854,172,83.69889535,542.07,0,475.4343594,20,889.3345893,339.3034577,0.054431818,4.133845675,266.27375,453.85125,180,19980.33347,605.46,145.98,370.29,0.221336603,19.04115501,5,-17.966,192.34,0.472075777,0.254575929,0.151354679,160.0247125,3,220.503374,201.624548,0.465,,,146.74225,144.70425,10,1025.784032,194.54,44.96,-77,0.33,0.553916749,10.08211908,6,0.166666667,0.666666667,0.166666667,5,inh
20190214_sample_9,,,,,,,,,,1.355149056,0.220572539,0.372521109,0,0.52766779,78.32886218,315,12.45342857,620.11,0,394.1834352,31,917.5347068,310.1371543,0.050117739,8.040974254,342.135,439.505,322,27440.4791,715.15,56.17,-74.57,0.998366013,0,1,8.65,65.93,0.402030399,0.310444025,0.128363409,95.54679429,1,121.4965137,88.39757167,0.243333333,,,63.2025,50.0865,2,169.9964512,60.67,60.67,65.93,0.33,0.597049774,8.165832626,1,0,1,0,5,inh
20180829_sample_7,,,,,,,,,,0.637440712,0.040918608,0.006920443,0,0.77269525,70.14066376,78,47.44346154,458.6,0.056398327,281.2318021,19,634.4735608,256.2471835,0.042138365,8.941371737,317.469,253.09225,81,8658.730612,359.62,84.48,38.06,0.860741777,22.45561509,7,48.29714286,211.64,0.711945149,0.250773588,0.012123022,232.7808057,4,292.8662084,211.9846406,0.49775,,,164.72125,283.9725,14,1505.871959,332.49,85.49,91.6,0.255,0.172181024,9.767552564,7,0.285714286,0.571428571,0.142857143,3-Feb,inh
20190513_sample_5,,,,,,,,,,0.301692356,0,0.076810069,0.225961296,0.032949493,44.52637695,91,-71.56802198,262.65,0,350.6781255,19,789.4538316,373.5541566,0.040353261,7.161306134,205.508,376.466,93,10613.82481,516.58,90.26,-196.55,0.614792646,36.64622115,14,4.054285714,206.94,0.97007567,0.346340397,0.057365206,139.3573949,6,228.9163747,182.4621345,0.15953125,,,181.1925,104.346,19,2070.416548,119.17,16.39,-14.94,0.11,0.087111449,12.11285952,6,0.5,0.166666667,0.333333333,3-Feb,inh
20190122_sample_9,,,,,,,,,,0.843433686,0.234599035,0.034193436,0,0.728366655,69.50707604,366,48.34139344,489.05,4.17E-05,264.4901303,45,1283.721484,187.2000224,0.044086604,5.191811511,308.3145,217.69175,373,24403.39008,373.82,28.52,9.29,0.436170213,7.66,2,-7.66,125.96,0.261152723,0.207143838,0.080509194,87.30458064,2,98.8487626,80.25738503,0.525,,,114.23125,46.3825,6,329.6427461,52.24,41.04,-41.4,0.075,0.371719104,12.12946237,5,0.4,0.4,0.2,5,inh
20190130_sample_3,,,,,,,,,,0.547956091,0.046587623,0.04261158,0,0.394739516,65.73287821,222,11.40653153,562.06,0,460.0368005,26,984.4441055,461.1417924,0.036940133,3.550661229,371.53,500.2705,229,29100.31003,822.47,81.79,30.56,0.369227116,25.45813019,22,-3.922727273,237.54,1.185232341,0.29174024,0.059617931,156.8165715,6,235.759883,179.1295913,0.123125,,,181.79375,137.6725,27,2154.265354,194.86,81.16,-29.02,0.185,0.707299643,10.14807213,6,0.166666667,0.5,0.333333333,5,inh
20190506_sample_7,,,,,,,,,,0.242155327,0,0.056278962,0.118190379,0.258256938,69.5434174,91,-53.80318681,407.57,0.014742441,279.191728,16,556.7799457,164.0063604,0.03844086,12.44275841,320.56875,206.3325,95,6645.143218,277.84,61.64,-113.83,0.375851231,92.23935012,19,-2.569473684,389.3,0.774212313,0.147168299,0.005905257,235.0873576,6,327.810771,122.9964457,0.621375,,,338.132,117.218,22,1915.677725,157.81,0.87,33.52,0.295,0.214344565,11.07924975,2,0.5,0,0.5,3-Feb,inh
20190325_sample_1,,,,,,,,,,0.866390285,0.040596463,0.099404931,0,0.380224839,81.66025931,91,-51.98857143,533.26,0.003534921,319.4198868,19,876.7983584,373.4592634,0.038306011,7.011138816,414.116,214.80275,92,10316.70531,302.45,41.57,41.06,0.340193581,23.53660525,42,-9.53452381,195.32,0.941073816,0.209905708,0,121.466709,7,154.1895502,116.8638073,0.159516129,,,144.331,136.843,52,3182.442835,174.09,13.33,-3,0.145,0.250773065,10.96919999,11,0.272727273,0.454545455,0.272727273,3-Feb,inh
20190906_sample_6,,,,,,,,,,0.548314698,0.193074276,0.059385702,0,0.627393493,60.0466645,183,21.31836066,411.05,0.002901656,253.9225742,20,665.3821369,282.5860277,0.039214092,1.897707618,297.687,293.884,186,18464.31355,384.99,71.43,60.65,0.550177096,20.63973121,39,3.096666667,173.84,1.021246725,0.197860096,0.001411106,116.1636923,8,154.7138469,119.1321941,0.213352941,,,140.21775,134.49175,47,2774.194303,174.28,44.94,-7.96,0.37,0.796630104,8.705777835,9,0.444444444,0.444444444,0.111111111,6,inh
20190509_sample_5,,,,,,,,,,0.186422955,0,0,0,0.658752459,28.74081083,138,9.946376812,146.02,0,357.9803701,17,889.2964688,254.7384846,0.035284698,13.75253168,110.0785,386.65375,143,12137.01018,591.31,75.93,42.94,0.562634989,17.93602754,26,-0.510769231,170.42,1.442960146,0.183799727,0.016630279,122.2865626,6,228.4257641,198.3506841,0.229375,,,124.86825,152.0105,31,2376.60065,202.19,32.07,-39.58,0.075,0.061893379,9.478729725,6,0.5,0.333333333,0.166666667,1,inh
20190820_sample_3,,,,,,,,,,0.500982088,0.040687861,0.015665735,0,0.506798335,79.2194528,160,18.168875,599.93,0,378.8688061,17,792.0142815,296.6170645,0.041024845,2.590339997,415.48,404.7175,162,21075.53924,721.63,25.09,7.01,0.499241275,21.73562729,8,6.0775,267.89,0.814460984,0.181387073,0.024512859,154.5341302,3,208.1927468,208.1927468,0.301,,,224.28,210.08375,18,2123.292957,259.48,0.74,1.61,0.145,0.622376507,9.700050637,10,0.3,0.5,0.2,5,inh
20190219_sample_7,,,,,,,,,,0.759222874,0,0.186637426,0.483779871,0.00043985,27.37561455,21,-92.27571429,216.14,0.022460093,216.0115536,9,456.9819333,159.0837244,0.039545455,21.4656112,166.69,124.385,23,2142.057801,169.36,8.8,-215.44,0.635286783,89.44157078,14,77.37857143,334.54,0.44028734,0.15826398,0.07872418,229.9762523,6,297.8231972,156.1088115,0.172333333,,,295.475,158.592,17,1675.711696,220.2,4.2,96.78,0.075,0.166501853,10.32997015,3,0.333333333,0,0.666666667,3-Feb,inh
20181009_sample_7,,,,,,,,,,0.476108442,0.171245394,0,0,0.759835209,88.7400766,55,64.35618182,488.85,0.029525594,368.7314581,13,904.7731451,319.2329691,0.048675214,12.63823893,395.10625,282.31225,62,9005.500968,400.7,70.76,234.45,0.36875,45.54878751,19,-22.31888889,276.31,0.649063324,0.185833328,0,192.1978455,6,247.8992429,143.7264746,0.590731707,,,211.85875,250.55625,24,2216.35905,283.71,44.93,-20.61,0.33,0.253766449,10.53414015,6,0.333333333,0.333333333,0.333333333,3-Feb,inh
20190226_sample_1,,,,,,,,,,0.371699235,0.010944229,0.004402173,0,0.842719136,40.59860079,186,42.53096774,382.98,0,272.9951549,19,884.3461131,271.9087044,0.052831169,2.816238508,183.203,304.16475,199,17519.71988,456.73,51.81,-82.54,0.681573276,27.62497316,22,28.34818182,195.81,0.831604582,0.244425671,0.055678441,180.7889037,8,251.792815,184.0491716,0.653679245,,,141.37775,180.7975,32,2719.51346,252.36,6.22,23.43,0.37,0.39446794,9.698013377,11,0.181818182,0.545454545,0.272727273,5,inh
20191104_sample_4,,,,,,,,,,0.776342986,0.641981161,0,0,0.98652109,68.79975353,104,134.9890385,368.26,0,398.1024283,14,960.6661634,367.2156922,0.045938967,3.054342309,241.60575,433.61725,109,12749.14784,589.74,19.6,231.52,0.16258468,4.988619549,4,-7.775,89.12,1.236626752,0.240739416,0.017045918,96.49945958,3,129.1218605,108.1832297,0.132083333,,,75.143,109.3245,9,758.3416125,135.35,22.01,-40.98,0.185,0.683586408,11.29101776,6,0.166666667,0.5,0.333333333,5,inh
20180904_sample_9,,,,,,,,,,0.207592348,0.002787286,0,0,0.765364708,56.61967336,181,49.40966851,464.94,0,332.1386185,24,1053.602755,290.1453297,0.062859079,7.157016272,289.616,338.34375,188,20788.856,539.74,36.5,167.8,0.673528559,44.99647524,19,2.710526316,390.64,0.999742564,0.296327579,0.048832531,248.9314984,5,356.2179364,268.1733673,0.362325581,,,319.356,268.452,25,3811.062174,397.37,74.07,106.42,0.44,0.225229824,9.144630116,5,0.4,0.2,0.4,3-Feb,inh
20190625_sample_5,,,,,,,,,,0.761959004,0.021843807,0.269983349,0,0.376195029,209.6723765,37,-108.2248649,872.89,0.045125956,703.1134106,15,1102.690581,291.5965719,0.0646,24.35147659,796.2705,203.0225,38,3451.60403,240.49,33.71,-527.55,0.391873142,46.44466617,15,-7.972,339.58,1.828175663,0.270278296,0.099257104,178.4716227,6,259.8324472,193.972283,0.286935484,,,286.87175,158.42675,17,1787.129231,187.12,97.28,-16.78,0.295,0.40568643,11.21613474,3,0.666666667,0,0.333333333,5,inh
20190131_sample_6,,,,,,,,,,0.255902567,0.000710197,0.047774722,0,0.858395425,74.27595414,207,65.18652174,652.25,0,468.9723612,18,819.0667197,362.0120305,0.045,10.35927873,378.86375,438.99425,210,16401.03888,629.51,23.45,-278.67,0.760851208,34.86874698,19,40.36,238.1,1.421469392,0.250740034,0.051672711,161.843306,10,240.0296472,180.8169482,0.256976744,,,181.891,154.373,25,2267.016922,198.05,34.03,64.18,0.33,0.171577718,8.11844509,7,0.285714286,0.571428571,0.142857143,3-Feb,inh
20190715_sample_4,,,,,,,,,,0.25679642,0.0298201,0,0,0.306653123,41.96939226,40,-25.11675,261.26,0.088963752,199.3230155,20,823.1244196,169.5389949,0.039882353,14.49207952,181.45875,178.91175,45,4384.020537,217.85,93.27,-2.5,0.322338205,18.19302812,25,-6.91,161.98,0.703611582,0.278088725,0.105067489,105.0889518,6,137.0929536,117.9571481,0.503859649,,,130.547,102.718,33,2336.9568,129.12,37.36,-29,0.22,0.146962298,8.486743778,8,0.125,0.5,0.375,3-Feb,inh
20190430_sample_1,,,,,,,,,,0.333837402,0,0.063806461,0.338688918,0.429384137,68.4672614,85,-21.64282353,417.17,0.002826749,332.9159703,23,710.8862346,247.4638362,0.035935673,7.081659543,282.03675,120.37625,86,4199.768296,174.78,30.82,-208.25,0.49592233,115.4702331,34,29.20323529,395.83,1.22657473,0.267081933,0.046269024,249.7995614,7,376.4509938,109.2683686,0.138571429,,,353.641,104.164,37,2578.567501,159.87,75.69,89.07,0.075,0.18973208,10.64233845,4,0.25,0.25,0.5,3-Feb,inh
20190610_sample_3,,,,,,,,,,0.53457416,0,0,0,0.821138211,20.62257384,80,30.51575,203.35,0.024407664,250.1532662,25,1029.480694,305.9710686,0.039820359,6.300817484,102.575,321.014,87,9408.993909,477.96,2.54,2.01,0.295171727,15.72508654,17,-8.469411765,162.51,0.645855068,0.230142669,0.073485478,108.6570927,5,161.0302835,114.2143417,0.576309524,,,124.0565,86.43925,26,1826.143258,107.78,17.7,-53.39,0.145,0.065279051,6.94425031,10,0.2,0.4,0.4,1,inh
20190506_sample_1,,,,,,,,,,0.249298674,0,0.069411801,0,0.223771152,86.32313245,64,-60.185625,395.24,0.009768843,260.2070562,15,473.4299569,185.4567481,0.044699248,11.08339044,326.1265,102.221,69,4995.20569,173.69,19.03,-47.84,0.546491728,52.30314635,23,3.273478261,298.52,0.967961943,0.234612501,0.011274474,191.4820018,5,253.7254647,172.0497171,0.492659574,,,253.3065,156.785,25,2464.939654,208.34,31.02,77.54,0.37,0.170594045,9.131732174,3,0.333333333,0,0.666666667,3-Feb,inh
20181003_sample_8,,,,,,,,,,0.243609516,0.148629817,0,0,0.913162656,53.43898854,60,70.3585,463.19,0.061029923,412.5349424,20,708.9555873,358.2658339,0.046048387,16.20678707,362.14275,228.89325,64,8541.601811,356.4,28.02,346.03,0.420295645,38.09057839,18,0.617777778,319.95,1.062693691,0.272364888,0.080972914,167.5724297,5,248.3784907,179.5380497,0.542,,,240.7785,249.7725,23,3116.294459,299.24,14.88,8.95,0.405,0.298966083,8.912244327,5,0.2,0.6,0.2,5,inh
20190212_sample_5,,,,,,,,,,0.688613122,0.464376815,0,0,0.878164598,88.3179463,150,118.8485333,504.74,0.006322614,411.9676305,22,744.6162114,313.7839096,0.056381579,6.349196584,393.91,341.9125,154,18589.22079,528.29,0.09,150.14,0.262056263,31.21608448,17,-26.71411765,292.89,0.680796778,0.242088067,0.036987268,216.8591255,5,269.2788025,196.0147915,0.63475,,,192.6365,247.01425,24,2797.54284,345.7,42.6,-114.21,0.44,0.21938572,8.566024959,7,0.285714286,0.428571429,0.285714286,3-Feb,inh
20190516_sample_3,,,,,,,,,,0.213869628,0,0.00016684,0,0.764234764,22.72125432,69,16.20927536,223.11,0,228.5879664,15,671.9311663,265.8238406,0.041328671,5.620137278,130.8145,279.4855,74,7075.890196,365.56,44.1,-71.93,0.609263658,22.22688162,19,5.604210526,159.16,0.905675169,0.23834165,0,108.4187871,6,152.6081478,128.362302,0.281046512,,,122.34,145.89375,25,1928.579389,178.22,4.22,-16.26,0.145,0.05388501,13.12267569,6,0.166666667,0.333333333,0.5,1,inh
20190927_sample_5,,,,,,,,,,0.25928811,0.228014924,0,0,0.675732629,72.60988306,155,35.25819355,534.62,0.024644615,372.623897,26,686.2189741,350.0834596,0.111430868,3.71341234,346.57125,374.21625,156,14016.06017,562.28,32.58,105.36,0.157131346,98.80077943,5,-96.608,375.35,0.569721017,0.249376823,0.047911113,349.9746592,3,448.8269364,349.84311,0.282083333,,,360.015,202.6175,8,1259.315358,218.51,26.61,-272.37,0.48,0.659582434,12.09479922,4,0.25,0.25,0.5,5,inh
20190509_sample_3,,,,,,,,,,0.320234064,0,0.033554735,0,0.160966191,33.28584583,157,-29.40585987,314.87,0,292.4905511,19,753.381649,332.266142,0.036053459,6.825927563,178.696,243.782,161,14061.10756,408.57,109.63,-179.77,0.239944328,22.98838353,42,-17.23285714,132.06,0.882074665,0.219426098,4.09E-06,103.9029109,9,140.7010386,81.02961894,0.260322581,,,95.62,71.118,52,2112.772601,91.24,2.22,-64.5,0.22,0.04909242,19.1952303,9,0.111111111,0.444444444,0.444444444,1,inh
20190712_sample_5,,,,,,,,,,0.681277584,0.069108573,0.050731858,0,0.431722748,55.88373742,112,-16.38714286,388.19,0,240.1130313,20,565.9190894,369.4703041,0.037695652,9.463720053,285.648,238.196,118,11890.80752,418.33,33.03,-37.93,0.438403304,27.77664778,38,-2.798947368,173.79,1.023518352,0.208913945,0.008597971,109.3860137,5,148.1324431,91.74073741,0.185632184,,,129.9695,96.126,50,2916.804537,131.77,39.25,-20.01,0.185,0.574318851,12.85688591,12,0.166666667,0.666666667,0.166666667,5,inh
20190926_sample_5,,,,,,,,,,0.367487423,0.019047251,0,0,0.967366842,47.72343698,136,95.76485294,544.76,0.008195786,517.6395779,17,939.4012152,431.9694523,0.069474638,6.32443741,240.97,522.67,140,16744.64871,807.43,56.29,30.64,0.428879931,40.28718679,11,-4.027272727,453.08,0.597604269,0.283674901,0.005777159,255.8675857,5,346.3513924,336.8423845,0.280576923,,,397.204,302.592,16,2855.769584,366.53,36.87,-7.78,0.59,0.592405661,19.60149914,6,0.333333333,0.333333333,0.333333333,5,inh
20190703_sample_13,,,,,,,,,,0.403874516,0.159154851,0,0,0.752412812,79.66692878,81,70.47425,513.51,0.01512003,359.7591731,17,940.4992808,327.4018072,0.079393939,5.554716702,343.0355,260.3895,85,9717.315315,399.23,222.21,191.27,0.608032726,45.19468633,23,5.228695652,236.09,0.614102145,0.268540883,0.083634831,198.7893083,5,291.1356258,164.9894227,0.3248,,,200.175,243.095,28,2908.517285,330.42,56.72,3.53,0.255,0.909700059,12.05061866,6,0.166666667,0.666666667,0.166666667,6,inh
20190507_sample_5,,,,,,,,,,0.416156284,0,0.017679169,0.214991758,0.016750679,99.09327352,59,-136.3825424,483.45,0.056219779,443.694333,19,639.9765057,145.1819923,0.050609756,21.12562081,384.0755,145.5235,64,4436.186898,213.09,77.21,-397.57,0.31049961,146.333021,22,-79.405,619.53,0.654211164,0.256768397,0.016077803,336.6666675,7,462.3195767,185.9587457,0.295333333,,,578.34625,81.82375,24,2813.846745,119.5,17.86,-50.17,0.22,0.211076974,9.96190682,3,0.333333333,0,0.666666667,3-Feb,inh
20190827_sample_4,,,,,,,,,,0.642074984,0.290721176,0,0,0.778215615,152.0098077,140,103.8949286,833.28,0,627.6442727,20,1007.588392,319.3917388,0.045549645,0,647.487,256.07875,142,13409.58449,363.8,6.02,422.06,0.331362756,34.77774158,33,-13.35424242,261.72,0.918141194,0.252901714,0.022464898,219.0922943,6,273.7601285,144.3458995,0.255140845,,,189.78725,259.15525,39,4135.004435,328.17,77.97,-64.88,0.295,0.464532071,8.84774685,7,0.428571429,0.428571429,0.142857143,5,inh
20190408_sample_2,,,,,,,,,,0.431299699,0.023045573,0,0,0.958137649,38.34551662,110,72.63706422,322.98,0.005314894,270.5527884,15,606.1604394,257.5744193,0.039159091,14.01020261,200.1265,270.7905,111,11760.02814,422.37,45.31,16.74,0.229894265,45.40449494,22,-37.85181818,255.6,0.728513079,0.328963906,0.057118849,199.9399937,7,357.0387291,188.7296895,0.259888889,,,204.905,136.9125,24,2556.360414,186.97,54.83,-107.02,0.37,0.15559611,9.609180326,3,0,0.333333333,0.666666667,3-Feb,inh
20190430_sample_6,,,,,,,,,,0.358286135,0,0.142451334,0.169825582,0,65.81623151,144,-116.9940278,333.55,0,373.2225455,22,513.0870501,98.725025,0.035893471,12.66635898,257.98375,153.536,147,6505.720995,214.82,16.86,-333.55,0.187918674,43.7620442,24,-58.63958333,467.48,0.761559225,0.260481367,0.079255508,283.563196,11,343.9182817,256.7359343,0.1501,,,339.441,156.564,27,2261.75379,194.39,17.67,87.46,0.255,0.25331174,10.01075705,4,0.25,0.25,0.5,3-Feb,inh
20180912_sample_2,,,,,,,,,,0.355673598,0.000210916,0.034067275,0,0.616634021,40.02502865,123,19.58422764,420.79,0.034686586,352.3676051,13,708.6098909,384.021375,0.049607843,6.636853081,235.1525,331.1875,132,15758.15016,600.75,77.87,-173.73,0.389473684,11.23835731,9,-2.03,179.39,0.617740545,0.209719704,0.032116672,152.5703172,3,165.342521,137.7313353,0.634090909,,,147.755,108.032,15,1241.718843,154.59,53.17,-72.77,0.22,0.122784843,8.369575792,7,0.142857143,0.571428571,0.285714286,3-Feb,inh
